,Year,coder1-encodings,Consistency,X,Y
70,1995,Surface/Volume,1,3,1
71,1995,Surface/Volume,1,4,1
72,1995,Surface/Volume,1,5,1
73,1995,Surface/Volume,1,6,1
74,1995,Surface/Volume,1,7,1
75,1995,Surface/Volume,1,8,1
76,1995,Surface/Volume,1,9,1
77,1995,Surface/Volume,1,10,1
78,1995,Surface/Volume,1,11,1
79,1995,Surface/Volume,1,12,1
80,1995,Surface/Volume,1,13,1
81,1995,Surface/Volume,1,14,1
82,1995,Surface/Volume,1,15,1
83,1995,Surface/Volume,1,16,1
84,1995,Surface/Volume,1,17,1
85,1995,Surface/Volume,1,18,1
86,1995,Surface/Volume,1,19,1
87,1995,Surface/Volume,1,20,1
88,1995,Surface/Volume,1,21,1
89,1995,Surface/Volume,1,22,1
90,1995,Surface/Volume,1,23,1
91,1995,Surface/Volume,1,24,1
92,1995,Surface/Volume,1,25,1
93,1995,Surface/Volume,1,26,1
94,1995,Surface/Volume,1,27,1
95,1995,Surface/Volume,1,28,1
96,1995,Surface/Volume,1,29,1
97,1995,Surface/Volume,1,30,1
98,1995,Surface/Volume,1,31,1
99,1995,Surface/Volume,1,32,1
100,1995,Surface/Volume,1,33,1
101,1995,Surface/Volume,1,34,1
102,1995,Surface/Volume,1,35,1
103,1995,Surface/Volume,1,36,1
104,1995,Surface/Volume,1,37,1
105,1995,Surface/Volume,1,38,1
106,1995,Surface/Volume,1,39,1
107,1995,Surface/Volume,1,40,1
108,1995,Surface/Volume,1,41,1
109,1995,Surface/Volume,1,42,1
110,1995,Surface/Volume,1,43,1
111,1995,Surface/Volume,1,44,1
112,1995,Surface/Volume,1,45,1
113,1995,Surface/Volume,1,46,1
114,1995,Surface/Volume,1,47,1
115,1995,Surface/Volume,1,48,1
116,1995,Surface/Volume,1,49,1
117,1995,Surface/Volume,1,50,1
118,1995,Surface/Volume,1,51,1
119,1995,Surface/Volume,1,52,1
120,1995,Surface/Volume,1,53,1
121,1995,Surface/Volume,1,54,1
122,1995,Surface/Volume,1,55,1
123,1995,Surface/Volume,1,56,1
124,1995,Surface/Volume,1,57,1
125,1995,Surface/Volume,1,58,1
126,1995,Surface/Volume,1,59,1
127,1995,Surface/Volume,1,60,1
128,1995,Surface/Volume,1,61,1
129,1995,Surface/Volume,1,62,1
130,1995,Surface/Volume,1,63,1
131,1995,Surface/Volume,1,64,1
132,1995,Surface/Volume,1,65,1
133,1995,Surface/Volume,1,0,2
134,1995,Surface/Volume,1,1,2
135,1995,Surface/Volume,1,2,2
136,1995,Surface/Volume,1,3,2
137,1995,Surface/Volume,1,4,2
138,1995,Surface/Volume,1,5,2
139,1995,Surface/Volume,1,6,2
140,1995,Surface/Volume,1,7,2
141,1995,Surface/Volume,1,8,2
142,2000,Surface/Volume,1,9,2
143,2000,Surface/Volume,1,10,2
144,2000,Surface/Volume,1,11,2
145,2000,Surface/Volume,1,12,2
146,2000,Surface/Volume,1,13,2
147,2000,Surface/Volume,1,14,2
148,2000,Surface/Volume,1,15,2
149,2000,Surface/Volume,1,16,2
150,2000,Surface/Volume,1,17,2
151,2000,Surface/Volume,1,18,2
152,2000,Surface/Volume,1,19,2
153,2000,Surface/Volume,1,20,2
154,2000,Surface/Volume,1,21,2
155,2000,Surface/Volume,1,22,2
156,2000,Surface/Volume,1,23,2
157,2000,Surface/Volume,1,24,2
158,2000,Surface/Volume,1,25,2
159,2000,Surface/Volume,1,26,2
160,2000,Surface/Volume,1,27,2
161,2000,Surface/Volume,1,28,2
162,2000,Surface/Volume,1,29,2
163,2000,Surface/Volume,1,30,2
164,2000,Surface/Volume,1,31,2
165,2000,Surface/Volume,1,32,2
166,2000,Surface/Volume,1,33,2
167,2000,Surface/Volume,1,34,2
168,2000,Surface/Volume,1,35,2
169,2000,Surface/Volume,1,36,2
170,2000,Surface/Volume,1,37,2
171,2000,Surface/Volume,1,38,2
172,2000,Surface/Volume,1,39,2
173,2000,Surface/Volume,1,40,2
174,2000,Surface/Volume,1,41,2
175,2000,Surface/Volume,1,42,2
176,2000,Surface/Volume,1,43,2
177,2000,Surface/Volume,1,44,2
178,2000,Surface/Volume,1,45,2
179,2000,Surface/Volume,1,46,2
180,2000,Surface/Volume,1,47,2
181,2000,Surface/Volume,1,48,2
182,2000,Surface/Volume,1,49,2
183,2000,Surface/Volume,1,50,2
184,2000,Surface/Volume,1,51,2
185,2000,Surface/Volume,1,52,2
186,2000,Surface/Volume,1,53,2
187,2000,Surface/Volume,1,54,2
188,2000,Surface/Volume,1,55,2
189,2000,Surface/Volume,1,56,2
190,2000,Surface/Volume,1,57,2
191,2000,Surface/Volume,1,58,2
192,2000,Surface/Volume,1,59,2
193,2000,Surface/Volume,1,60,2
194,2000,Surface/Volume,1,61,2
195,2000,Surface/Volume,1,62,2
196,2000,Surface/Volume,1,63,2
197,2000,Surface/Volume,1,64,2
198,2000,Surface/Volume,1,65,2
199,2000,Surface/Volume,1,0,3
200,2000,Surface/Volume,1,1,3
201,2000,Surface/Volume,1,2,3
202,2000,Surface/Volume,1,3,3
203,2000,Surface/Volume,1,4,3
204,2000,Surface/Volume,1,5,3
205,2000,Surface/Volume,1,6,3
206,2000,Surface/Volume,1,7,3
207,2000,Surface/Volume,1,8,3
208,2000,Surface/Volume,1,9,3
209,2000,Surface/Volume,1,10,3
210,2000,Surface/Volume,1,11,3
211,2000,Surface/Volume,1,12,3
212,2000,Surface/Volume,1,13,3
213,2000,Surface/Volume,1,14,3
214,2000,Surface/Volume,1,15,3
215,2000,Surface/Volume,1,16,3
216,2000,Surface/Volume,1,17,3
217,2000,Surface/Volume,1,18,3
218,2000,Surface/Volume,1,19,3
219,2000,Surface/Volume,1,20,3
220,2000,Surface/Volume,1,21,3
221,2000,Surface/Volume,1,22,3
222,2000,Surface/Volume,1,23,3
223,2000,Surface/Volume,1,24,3
224,2000,Surface/Volume,1,25,3
225,2000,Surface/Volume,1,26,3
226,2000,Surface/Volume,1,27,3
227,2000,Surface/Volume,1,28,3
228,2000,Surface/Volume,1,29,3
229,2000,Surface/Volume,1,30,3
230,2000,Surface/Volume,1,31,3
231,2000,Surface/Volume,1,32,3
232,2000,Surface/Volume,1,33,3
233,2000,Surface/Volume,1,34,3
234,2000,Surface/Volume,1,35,3
235,2000,Surface/Volume,1,36,3
236,2000,Surface/Volume,1,37,3
237,2000,Surface/Volume,1,38,3
238,2000,Surface/Volume,1,39,3
239,2000,Surface/Volume,1,40,3
240,2000,Surface/Volume,1,41,3
241,2000,Surface/Volume,1,42,3
242,2000,Surface/Volume,1,43,3
243,2000,Surface/Volume,1,44,3
244,2000,Surface/Volume,1,45,3
245,2000,Surface/Volume,1,46,3
246,2000,Surface/Volume,1,47,3
247,2000,Surface/Volume,1,48,3
248,2000,Surface/Volume,1,49,3
249,2000,Surface/Volume,1,50,3
250,2000,Surface/Volume,1,51,3
251,2000,Surface/Volume,1,52,3
252,2000,Surface/Volume,1,53,3
253,2000,Surface/Volume,1,54,3
254,2000,Surface/Volume,1,55,3
255,2000,Surface/Volume,1,56,3
256,2000,Surface/Volume,1,57,3
257,2005,Surface/Volume,1,58,3
258,2005,Surface/Volume,1,59,3
259,2005,Surface/Volume,1,60,3
260,2005,Surface/Volume,1,61,3
261,2005,Surface/Volume,1,62,3
262,2005,Surface/Volume,1,63,3
263,2005,Surface/Volume,1,64,3
264,2005,Surface/Volume,1,65,3
265,2005,Surface/Volume,1,0,4
266,2005,Surface/Volume,1,1,4
267,2005,Surface/Volume,1,2,4
268,2005,Surface/Volume,1,3,4
269,2005,Surface/Volume,1,4,4
270,2005,Surface/Volume,1,5,4
271,2005,Surface/Volume,1,6,4
272,2005,Surface/Volume,1,7,4
273,2005,Surface/Volume,1,8,4
274,2005,Surface/Volume,1,9,4
275,2005,Surface/Volume,1,10,4
276,2005,Surface/Volume,1,11,4
277,2005,Surface/Volume,1,12,4
278,2005,Surface/Volume,1,13,4
279,2005,Surface/Volume,1,14,4
280,2005,Surface/Volume,1,15,4
281,2005,Surface/Volume,1,16,4
282,2005,Surface/Volume,1,17,4
283,2005,Surface/Volume,1,18,4
284,2005,Surface/Volume,1,19,4
285,2005,Surface/Volume,1,20,4
286,2005,Surface/Volume,1,21,4
287,2005,Surface/Volume,1,22,4
288,2005,Surface/Volume,1,23,4
289,2005,Surface/Volume,1,24,4
290,2005,Surface/Volume,1,25,4
291,2005,Surface/Volume,1,26,4
292,2005,Surface/Volume,1,27,4
293,2005,Surface/Volume,1,28,4
294,2005,Surface/Volume,1,29,4
295,2005,Surface/Volume,1,30,4
296,2005,Surface/Volume,1,31,4
297,2005,Surface/Volume,1,32,4
298,2005,Surface/Volume,1,33,4
299,2005,Surface/Volume,1,34,4
300,2005,Surface/Volume,1,35,4
301,2005,Surface/Volume,1,36,4
302,2005,Surface/Volume,1,37,4
303,2005,Surface/Volume,1,38,4
304,2005,Surface/Volume,1,39,4
305,2005,Surface/Volume,1,40,4
306,2005,Surface/Volume,1,41,4
307,2005,Surface/Volume,1,42,4
308,2005,Surface/Volume,1,43,4
309,2005,Surface/Volume,1,44,4
310,2005,Surface/Volume,1,45,4
311,2005,Surface/Volume,1,46,4
312,2005,Surface/Volume,1,47,4
313,2005,Surface/Volume,1,48,4
314,2005,Surface/Volume,1,49,4
315,2005,Surface/Volume,1,50,4
316,2005,Surface/Volume,1,51,4
317,2005,Surface/Volume,1,52,4
318,2005,Surface/Volume,1,53,4
319,2005,Surface/Volume,1,54,4
320,2005,Surface/Volume,1,55,4
321,2005,Surface/Volume,1,56,4
322,2005,Surface/Volume,1,57,4
323,2005,Surface/Volume,1,58,4
324,2005,Surface/Volume,1,59,4
325,2005,Surface/Volume,1,60,4
326,2005,Surface/Volume,1,61,4
327,2005,Surface/Volume,1,62,4
328,2005,Surface/Volume,1,63,4
329,2005,Surface/Volume,1,64,4
330,2005,Surface/Volume,1,65,4
331,2005,Surface/Volume,1,0,5
332,2005,Surface/Volume,1,1,5
333,2005,Surface/Volume,1,2,5
334,2005,Surface/Volume,1,3,5
335,2005,Surface/Volume,1,4,5
336,2005,Surface/Volume,1,5,5
337,2005,Surface/Volume,1,6,5
338,2005,Surface/Volume,1,7,5
339,2005,Surface/Volume,1,8,5
340,2005,Surface/Volume,1,9,5
341,2005,Surface/Volume,1,10,5
342,2005,Surface/Volume,1,11,5
343,2005,Surface/Volume,1,12,5
344,2005,Surface/Volume,1,13,5
345,2005,Surface/Volume,1,14,5
346,2005,Surface/Volume,1,15,5
347,2005,Surface/Volume,1,16,5
348,2005,Surface/Volume,1,17,5
349,2005,Surface/Volume,1,18,5
350,2005,Surface/Volume,1,19,5
351,2005,Surface/Volume,1,20,5
352,2005,Surface/Volume,1,21,5
353,2005,Surface/Volume,1,22,5
354,2005,Surface/Volume,1,23,5
355,2005,Surface/Volume,1,24,5
356,2005,Surface/Volume,1,25,5
357,2005,Surface/Volume,1,26,5
358,2005,Surface/Volume,1,27,5
359,2005,Surface/Volume,1,28,5
360,2005,Surface/Volume,1,29,5
361,2005,Surface/Volume,1,30,5
362,2005,Surface/Volume,1,31,5
363,2005,Surface/Volume,1,32,5
364,2005,Surface/Volume,1,33,5
365,2005,Surface/Volume,1,34,5
366,2005,Surface/Volume,1,35,5
367,2005,Surface/Volume,1,36,5
368,2005,Surface/Volume,1,37,5
369,2005,Surface/Volume,1,38,5
370,2005,Surface/Volume,1,39,5
371,2005,Surface/Volume,1,40,5
372,2005,Surface/Volume,1,41,5
373,2005,Surface/Volume,1,42,5
374,2005,Surface/Volume,1,43,5
375,2005,Surface/Volume,1,44,5
376,2005,Surface/Volume,1,45,5
377,2005,Surface/Volume,1,46,5
378,2005,Surface/Volume,1,47,5
379,2005,Surface/Volume,1,48,5
380,2005,Surface/Volume,1,49,5
381,2005,Surface/Volume,1,50,5
382,2005,Surface/Volume,1,51,5
383,2005,Surface/Volume,1,52,5
384,2005,Surface/Volume,1,53,5
385,2005,Surface/Volume,1,54,5
386,2005,Surface/Volume,1,55,5
387,2005,Surface/Volume,1,56,5
388,2005,Surface/Volume,1,57,5
389,2005,Surface/Volume,1,58,5
390,2005,Surface/Volume,1,59,5
391,2005,Surface/Volume,1,60,5
392,2005,Surface/Volume,1,61,5
393,2005,Surface/Volume,1,62,5
394,2005,Surface/Volume,1,63,5
395,2005,Surface/Volume,1,64,5
396,2005,Surface/Volume,1,65,5
397,2005,Surface/Volume,1,0,6
398,2005,Surface/Volume,1,1,6
399,2005,Surface/Volume,1,2,6
400,2005,Surface/Volume,1,3,6
401,2005,Surface/Volume,1,4,6
402,2005,Surface/Volume,1,5,6
403,2005,Surface/Volume,1,6,6
404,2005,Surface/Volume,1,7,6
405,2005,Surface/Volume,1,8,6
406,2005,Surface/Volume,1,9,6
407,2005,Surface/Volume,1,10,6
408,2005,Surface/Volume,1,11,6
409,2005,Surface/Volume,1,12,6
410,2010,Surface/Volume,1,13,6
411,2010,Surface/Volume,1,14,6
412,2010,Surface/Volume,1,15,6
413,2010,Surface/Volume,1,16,6
414,2010,Surface/Volume,1,17,6
415,2010,Surface/Volume,1,18,6
416,2010,Surface/Volume,1,19,6
417,2010,Surface/Volume,1,20,6
418,2010,Surface/Volume,1,21,6
419,2010,Surface/Volume,1,22,6
420,2010,Surface/Volume,1,23,6
421,2010,Surface/Volume,1,24,6
422,2010,Surface/Volume,1,25,6
423,2010,Surface/Volume,1,26,6
424,2010,Surface/Volume,1,27,6
425,2010,Surface/Volume,1,28,6
426,2010,Surface/Volume,1,29,6
427,2010,Surface/Volume,1,30,6
428,2010,Surface/Volume,1,31,6
429,2010,Surface/Volume,1,32,6
430,2010,Surface/Volume,1,33,6
431,2010,Surface/Volume,1,34,6
432,2010,Surface/Volume,1,35,6
433,2010,Surface/Volume,1,36,6
434,2010,Surface/Volume,1,37,6
435,2010,Surface/Volume,1,38,6
436,2010,Surface/Volume,1,39,6
437,2010,Surface/Volume,1,40,6
438,2010,Surface/Volume,1,41,6
439,2010,Surface/Volume,1,42,6
440,2010,Surface/Volume,1,43,6
441,2010,Surface/Volume,1,44,6
442,2010,Surface/Volume,1,45,6
443,2010,Surface/Volume,1,46,6
444,2010,Surface/Volume,1,47,6
445,2010,Surface/Volume,1,48,6
446,2010,Surface/Volume,1,49,6
447,2010,Surface/Volume,1,50,6
448,2010,Surface/Volume,1,51,6
449,2010,Surface/Volume,1,52,6
450,2010,Surface/Volume,1,53,6
451,2010,Surface/Volume,1,54,6
452,2010,Surface/Volume,1,55,6
453,2010,Surface/Volume,1,56,6
454,2010,Surface/Volume,1,57,6
455,2010,Surface/Volume,1,58,6
456,2010,Surface/Volume,1,59,6
457,2010,Surface/Volume,1,60,6
458,2010,Surface/Volume,1,61,6
459,2010,Surface/Volume,1,62,6
460,2010,Surface/Volume,1,63,6
461,2010,Surface/Volume,1,64,6
462,2010,Surface/Volume,1,65,6
463,2010,Surface/Volume,1,0,7
464,2010,Surface/Volume,1,1,7
465,2010,Surface/Volume,1,2,7
466,2010,Surface/Volume,1,3,7
467,2010,Surface/Volume,1,4,7
468,2010,Surface/Volume,1,5,7
469,2010,Surface/Volume,1,6,7
470,2010,Surface/Volume,1,7,7
471,2010,Surface/Volume,1,8,7
472,2010,Surface/Volume,1,9,7
473,2010,Surface/Volume,1,10,7
474,2010,Surface/Volume,1,11,7
475,2010,Surface/Volume,1,12,7
476,2010,Surface/Volume,1,13,7
477,2010,Surface/Volume,1,14,7
478,2010,Surface/Volume,1,15,7
479,2010,Surface/Volume,1,16,7
480,2010,Surface/Volume,1,17,7
481,2010,Surface/Volume,1,18,7
482,2010,Surface/Volume,1,19,7
483,2010,Surface/Volume,1,20,7
484,2010,Surface/Volume,1,21,7
485,2010,Surface/Volume,1,22,7
486,2010,Surface/Volume,1,23,7
487,2010,Surface/Volume,1,24,7
488,2010,Surface/Volume,1,25,7
489,2010,Surface/Volume,1,26,7
490,2010,Surface/Volume,1,27,7
491,2010,Surface/Volume,1,28,7
492,2010,Surface/Volume,1,29,7
493,2010,Surface/Volume,1,30,7
494,2010,Surface/Volume,1,31,7
495,2010,Surface/Volume,1,32,7
496,2010,Surface/Volume,1,33,7
497,2010,Surface/Volume,1,34,7
498,2010,Surface/Volume,1,35,7
499,2010,Surface/Volume,1,36,7
500,2010,Surface/Volume,1,37,7
501,2010,Surface/Volume,1,38,7
502,2010,Surface/Volume,1,39,7
503,2010,Surface/Volume,1,40,7
504,2010,Surface/Volume,1,41,7
505,2015,Surface/Volume,1,42,7
506,2015,Surface/Volume,1,43,7
507,2015,Surface/Volume,1,44,7
508,2015,Surface/Volume,1,45,7
509,2015,Surface/Volume,1,46,7
510,2015,Surface/Volume,1,47,7
511,2015,Surface/Volume,1,48,7
512,2015,Surface/Volume,1,49,7
513,2015,Surface/Volume,1,50,7
514,2015,Surface/Volume,1,51,7
515,2015,Surface/Volume,1,52,7
516,2015,Surface/Volume,1,53,7
517,2015,Surface/Volume,1,54,7
518,2015,Surface/Volume,1,55,7
519,2015,Surface/Volume,1,56,7
520,2015,Surface/Volume,1,57,7
521,2015,Surface/Volume,1,58,7
522,2015,Surface/Volume,1,59,7
523,2015,Surface/Volume,1,60,7
524,2015,Surface/Volume,1,61,7
525,2015,Surface/Volume,1,62,7
526,2015,Surface/Volume,1,63,7
527,2015,Surface/Volume,1,64,7
528,2015,Surface/Volume,1,65,7
529,2015,Surface/Volume,1,0,8
530,2015,Surface/Volume,1,1,8
531,2015,Surface/Volume,1,2,8
532,2015,Surface/Volume,1,3,8
533,2015,Surface/Volume,1,4,8
534,2015,Surface/Volume,1,5,8
535,2015,Surface/Volume,1,6,8
536,2015,Surface/Volume,1,7,8
537,2015,Surface/Volume,1,8,8
538,2015,Surface/Volume,1,9,8
539,2015,Surface/Volume,1,10,8
540,2015,Surface/Volume,1,11,8
541,2015,Surface/Volume,1,12,8
542,2015,Surface/Volume,1,13,8
543,2015,Surface/Volume,1,14,8
544,2015,Surface/Volume,1,15,8
545,2015,Surface/Volume,1,16,8
546,2015,Surface/Volume,1,17,8
547,2015,Surface/Volume,1,18,8
548,2015,Surface/Volume,1,19,8
549,2015,Surface/Volume,1,20,8
550,2015,Surface/Volume,1,21,8
551,2015,Surface/Volume,1,22,8
552,2015,Surface/Volume,1,23,8
553,2015,Surface/Volume,1,24,8
554,2015,Surface/Volume,1,25,8
555,2015,Surface/Volume,1,26,8
556,2015,Surface/Volume,1,27,8
557,2015,Surface/Volume,1,28,8
558,2015,Surface/Volume,1,29,8
559,2015,Surface/Volume,1,30,8
560,2015,Surface/Volume,1,31,8
561,2015,Surface/Volume,1,32,8
562,2015,Surface/Volume,1,33,8
563,2015,Surface/Volume,1,34,8
564,2015,Surface/Volume,1,35,8
565,2015,Surface/Volume,1,36,8
566,2015,Surface/Volume,1,37,8
567,2020,Surface/Volume,1,38,8
568,2020,Surface/Volume,1,39,8
569,2020,Surface/Volume,1,40,8
570,2020,Surface/Volume,1,41,8
571,2020,Surface/Volume,1,42,8
572,2020,Surface/Volume,1,43,8
573,2020,Surface/Volume,1,44,8
574,2020,Surface/Volume,1,45,8
575,2020,Surface/Volume,1,46,8
576,2020,Surface/Volume,1,47,8
577,2020,Surface/Volume,1,48,8
578,2020,Surface/Volume,1,49,8
579,2020,Surface/Volume,1,50,8
580,2020,Surface/Volume,1,51,8
581,2020,Surface/Volume,1,52,8
582,2020,Surface/Volume,1,53,8
583,2020,Surface/Volume,1,54,8
584,2020,Surface/Volume,1,55,8
585,2020,Surface/Volume,1,56,8
586,2020,Surface/Volume,1,57,8
587,2020,Surface/Volume,1,58,8
588,2020,Surface/Volume,1,59,8
589,2020,Surface/Volume,1,60,8
590,2020,Surface/Volume,1,61,8
591,2020,Surface/Volume,1,62,8
592,2020,Surface/Volume,1,63,8
593,2020,Surface/Volume,1,64,8
594,2020,Surface/Volume,1,65,8
595,2020,Surface/Volume,1,0,9
596,2020,Surface/Volume,1,1,9
597,2020,Surface/Volume,1,2,9
598,2020,Surface/Volume,1,3,9
599,2020,Surface/Volume,1,4,9
600,2020,Surface/Volume,1,5,9
601,2020,Surface/Volume,1,6,9
602,2020,Surface/Volume,1,7,9
603,2020,Surface/Volume,1,8,9
604,2020,Surface/Volume,1,9,9
605,2020,Surface/Volume,1,10,9
606,2020,Surface/Volume,1,11,9
607,2020,Surface/Volume,1,12,9
608,2020,Surface/Volume,1,13,9
609,2020,Surface/Volume,1,14,9
610,2020,Surface/Volume,1,15,9
611,2020,Surface/Volume,1,16,9
612,2020,Surface/Volume,1,17,9
613,2020,Surface/Volume,1,18,9
614,2020,Surface/Volume,1,19,9
615,2020,Surface/Volume,1,20,9
616,2020,Surface/Volume,1,21,9
617,2020,Surface/Volume,1,22,9
618,2020,Surface/Volume,1,23,9
619,2020,Surface/Volume,1,24,9
620,2020,Surface/Volume,1,25,9
621,2020,Surface/Volume,1,26,9
622,2020,Surface/Volume,1,27,9
623,2020,Surface/Volume,1,28,9
624,2020,Surface/Volume,1,29,9
625,2020,Surface/Volume,1,30,9
626,2020,Surface/Volume,1,31,9
627,2020,Surface/Volume,1,32,9
628,1990,Surface/Volume,1,33,9
629,1990,Surface/Volume,1,34,9
630,1995,Surface/Volume,1,35,9
631,2000,Surface/Volume,1,36,9
632,2000,Surface/Volume,1,37,9
633,2005,Surface/Volume,1,38,9
634,2010,Surface/Volume,1,39,9
635,2015,Surface/Volume,1,40,9
636,2020,Surface/Volume,1,41,9
637,2020,Surface/Volume,1,42,9
638,1995,Surface/Volume,0,43,9
639,1995,Surface/Volume,0,44,9
640,1995,Surface/Volume,0,45,9
641,2000,Surface/Volume,0,46,9
642,2000,Surface/Volume,0,47,9
643,2000,Surface/Volume,0,48,9
644,2000,Surface/Volume,0,49,9
645,2005,Surface/Volume,0,50,9
646,2005,Surface/Volume,0,51,9
647,2005,Surface/Volume,0,52,9
648,2005,Surface/Volume,0,53,9
649,2005,Surface/Volume,0,54,9
650,2005,Surface/Volume,0,55,9
651,2010,Surface/Volume,0,56,9
652,2010,Surface/Volume,0,57,9
653,2010,Surface/Volume,0,58,9
654,2010,Surface/Volume,0,59,9
655,2015,Surface/Volume,0,60,9
656,2015,Surface/Volume,0,61,9
657,2015,Surface/Volume,0,62,9
658,2015,Surface/Volume,0,63,9
659,2015,Surface/Volume,0,64,9
660,2015,Surface/Volume,0,65,9
661,2015,Surface/Volume,0,0,10
662,2020,Surface/Volume,0,1,10
663,2020,Surface/Volume,0,2,10
664,2020,Surface/Volume,0,3,10
665,2020,Surface/Volume,0,4,10
666,1990,Line,1,75,0
667,1990,Line,1,76,0
668,1990,Line,1,77,0
669,1990,Line,1,78,0
670,1990,Line,1,79,0
671,1990,Line,1,80,0
672,1990,Line,1,81,0
673,1990,Line,1,82,0
674,1990,Line,1,83,0
675,1990,Line,1,84,0
676,1990,Line,1,85,0
677,1990,Line,1,86,0
678,1990,Line,1,87,0
679,1990,Line,1,88,0
680,1990,Line,1,89,0
681,1990,Line,1,90,0
682,1990,Line,1,91,0
683,1990,Line,1,92,0
684,1990,Line,1,93,0
685,1990,Line,1,94,0
686,1990,Line,1,95,0
687,1990,Line,1,96,0
688,1990,Line,1,97,0
689,1990,Line,1,98,0
690,1995,Line,1,99,0
691,1995,Line,1,100,0
692,1995,Line,1,101,0
693,1995,Line,1,102,0
694,1995,Line,1,103,0
695,1995,Line,1,104,0
696,1995,Line,1,105,0
697,1995,Line,1,106,0
698,1995,Line,1,107,0
699,1995,Line,1,108,0
700,1995,Line,1,109,0
701,1995,Line,1,110,0
702,1995,Line,1,111,0
703,1995,Line,1,112,0
704,1995,Line,1,113,0
705,1995,Line,1,114,0
706,1995,Line,1,115,0
707,1995,Line,1,116,0
708,1995,Line,1,75,1
709,1995,Line,1,76,1
710,1995,Line,1,77,1
711,1995,Line,1,78,1
712,1995,Line,1,79,1
713,1995,Line,1,80,1
714,1995,Line,1,81,1
715,1995,Line,1,82,1
716,1995,Line,1,83,1
717,1995,Line,1,84,1
718,1995,Line,1,85,1
719,1995,Line,1,86,1
720,1995,Line,1,87,1
721,1995,Line,1,88,1
722,1995,Line,1,89,1
723,1995,Line,1,90,1
724,1995,Line,1,91,1
725,1995,Line,1,92,1
726,2000,Line,1,93,1
727,2000,Line,1,94,1
728,2000,Line,1,95,1
729,2000,Line,1,96,1
730,2000,Line,1,97,1
731,2000,Line,1,98,1
732,2000,Line,1,99,1
733,2000,Line,1,100,1
734,2000,Line,1,101,1
735,2000,Line,1,102,1
736,2000,Line,1,103,1
737,2000,Line,1,104,1
738,2000,Line,1,105,1
739,2000,Line,1,106,1
740,2000,Line,1,107,1
741,2000,Line,1,108,1
742,2000,Line,1,109,1
743,2000,Line,1,110,1
744,2000,Line,1,111,1
745,2000,Line,1,112,1
746,2000,Line,1,113,1
747,2000,Line,1,114,1
748,2000,Line,1,115,1
749,2000,Line,1,116,1
750,2000,Line,1,75,2
751,2000,Line,1,76,2
752,2000,Line,1,77,2
753,2000,Line,1,78,2
754,2000,Line,1,79,2
755,2000,Line,1,80,2
756,2000,Line,1,81,2
757,2000,Line,1,82,2
758,2000,Line,1,83,2
